postcode,lsoa_code,lsoa_name,district_code,district_name
IP214NN,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214NP,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214NQ,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214NR,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214NS,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214NT,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214NU,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214NW,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214NX,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214NY,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214NZ,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214PA,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214PB,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214PD,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214PE,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214PF,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214PG,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214PH,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214PJ,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214PL,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214PN,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214PP,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214PQ,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214PR,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214PS,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214PT,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214PU,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214PW,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214PX,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214PY,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214PZ,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214QA,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214QB,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214QD,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214QE,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214QF,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214QG,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214QH,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214QJ,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214QL,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214QN,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214QP,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214QQ,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214QR,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214QS,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214QT,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214QU,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214QW,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214QX,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214QY,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214QZ,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214RA,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214RB,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214RD,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214RE,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214RF,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214RG,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214RH,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214RJ,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214RL,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214RN,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214RP,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214RQ,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214RR,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214RS,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214RT,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214RU,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214RW,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214RX,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214RY,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214RZ,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214SH,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214SJ,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214SL,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214SN,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214SP,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214SQ,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214SR,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214SS,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214SU,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214SW,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214SX,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214SY,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214SZ,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214TA,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214TB,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214TD,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214TE,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214TF,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214TG,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214TH,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214TJ,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214TL,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214TN,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214TP,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214TQ,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214TR,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214TS,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214TX,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214TY,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214TZ,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214UA,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP214UB,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP214UD,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214UE,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP214UF,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP214UH,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP214UJ,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP214UL,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP214UU,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP214WF,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214WQ,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214WR,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214WS,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214WT,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214WU,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214WW,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214WX,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214WY,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214WZ,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214XA,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214XB,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214XD,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214XE,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214XF,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214XG,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214XH,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214XJ,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214XL,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214XN,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214XP,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214XQ,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214XR,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214XS,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214XT,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214XU,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214XW,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214XX,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214XY,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214XZ,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214YA,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214YB,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214YD,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214YE,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214YF,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214YG,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214YH,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214YJ,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214YL,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214YQ,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214YS,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214YX,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214YZ,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214ZA,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214ZY,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP215AA,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215AB,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215AD,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215AE,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215AF,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215AG,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215AH,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215AJ,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215AL,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215AN,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215AP,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215AQ,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215AR,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215AS,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215AT,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215AU,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215AW,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215AX,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215AY,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215AZ,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215BA,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215BB,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215BD,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215BE,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215BF,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215BG,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215BH,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215BJ,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215BL,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215BN,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215BP,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215BQ,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215BS,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215BT,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215BU,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215BW,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215BX,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215BY,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215BZ,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215DA,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215DB,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215DD,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215DE,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215DF,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215DG,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215DH,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215DJ,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215DL,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215DN,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215DP,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215DQ,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215DR,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215DS,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215DT,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215DU,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215DW,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215DX,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215DY,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215DZ,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215EA,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215EB,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215ED,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215EE,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215EF,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215EG,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215EH,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215EJ,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215EL,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215EN,E01030090,Mid Suffolk 003C,E07000203,Mid Suffolk
IP215EP,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215EQ,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215ER,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215ES,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215ET,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215EU,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215EW,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215EX,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215EY,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215EZ,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215FA,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215FB,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215FD,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215FE,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215HA,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP215HB,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215HD,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215HE,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215HF,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP215HG,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215HH,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215HJ,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215HL,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215HN,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215HP,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215HQ,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215HR,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215HS,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215HT,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215HU,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215HW,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215HX,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215HY,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215HZ,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215JA,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215JB,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215JD,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215JE,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215JF,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215JG,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215JH,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215JJ,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215JL,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215JN,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215JP,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215JQ,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215JR,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215JS,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215JT,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215JU,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215JW,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215JX,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215JY,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215JZ,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215LA,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215LB,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215LD,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215LE,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215LF,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215LG,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215LH,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215LJ,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215LL,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215LN,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215LP,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215LQ,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215LR,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215LS,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215LT,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215LU,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215LW,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215LX,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215LY,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215LZ,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215NA,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215NB,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215ND,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215NE,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215NF,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215NG,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215NH,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215NJ,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215NL,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215NN,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215NP,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215NQ,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215NR,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215NS,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215NT,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215NU,E01034570,Mid Suffolk 003D,E07000203,Mid Suffolk
IP215NW,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215NZ,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215PA,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215PB,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215PD,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215PE,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215PF,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215PG,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215PH,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215PJ,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215PL,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215PN,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215PP,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215PQ,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215PR,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215PS,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215PT,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215PU,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215PW,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215PX,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215PY,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215PZ,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215QA,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215QB,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215QD,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
